10361,44472
10386,57398
10391,10391
10392,10392
10392,171639
10410,10410
10417,10417
10443,48780
10446,10446
10447,35144
10459,10459
10460,10460
10462,10462
10469,10469
10474,10474
10491,10491
10497,17726
10501,10501
10505,10505
10511,10511
10524,10524
10537,10537
10548,44607
10556,10556
10561,10561
10583,10583
10586,67698
10600,10600
10626,10626
10634,10634
10635,10635
10646,10646
10672,333352
10673,10673
10673,40286
10675,10675
10683,10683
10683,304879
10686,10686
10686,40894
10688,10688
10692,10692
10716,10716
10732,10732
10732,67812
10745,10745
10754,10754
10767,10767
10770,10770
10770,27681
10784,353799
10795,10795
10809,10809
10811,10811
10814,36761
10818,10818
10831,162704
10839,67772
10842,234089
10845,166111
10855,10855
10855,213609
10861,10861
10865,29730
10895,10895
10920,237190
10920,332915
10925,10925
10927,10927
10938,10938
10941,10941
10941,223819
10984,10984
10990,10990
10993,10993
11006,366057
11006,373821
11013,11013
11014,11014
11041,11041
11041,244384
11046,38015
11046,158391
11065,11065
11069,11069
11081,11081
11083,73002
11087,11087
11091,11091
11097,333120
11097,333336
11107,168965
11107,313623
11116,11116
11122,11122
11126,170770
11127,54886
11149,56482
11155,70856
11173,11173
11182,11182
11196,11196
11196,238466
11200,40535
11214,11214
11214,36518
11215,28974
11216,24413
11219,11219
11222,373819
11239,11239
11242,11242
11244,58226
11263,11263
11264,11264
11265,11265
11275,70084
11298,33153
11309,11309
11315,11315
11321,11321
11327,11327
11329,11329
11330,61573
11350,11350
11356,11356
11365,11365
11376,62992
11382,11382
11398,11398
11418,11418
11431,11431
11434,54449
11437,11437
11437,35820
11453,74597
11491,11491
11491,18808
11503,11503
11518,29764
11522,11522
11527,11527
11527,18366
11531,11531
11537,11537
11549,11549
11552,159374
11554,11554
11562,11562
11564,11564
11573,11573
11592,51941
11593,11593
11599,11599
11609,60675
11611,50727
11611,373817
11622,11622
11628,11628
11628,237652
11632,42036
11639,11639
11640,11640
11651,11651
11655,11655
11658,11658
11662,11662
11664,11664
11664,30788
11675,11675
11679,11900
11683,11683
11683,231342
11693,11693
11694,11694
11703,11703
11707,11707
11712,46044
11712,158067
11713,11713
11715,11715
11728,26950
11734,11734
11744,11744
11764,11764
11766,11766
11805,11805
11821,11821
11840,11840
11841,11841
11933,9691
11987,212572
12022,185239
12106,197731
12108,301146
12134,246205
12149,191986
12149,236097
12153,77764
12153,250095
12215,12215
12217,12217
12247,251233
12278,212346
12295,186129
12305,12305
12323,225441
12393,237373
12632,12632
12638,210285
12661,214593
12732,12732
12806,8953
12820,12820
12908,12908
12908,231832
12939,12939
13000,197859
13374,13374
13381,196596
13409,223372
13606,212518
13631,13631
13631,250394
13650,208596
13678,316692
13784,13784
13844,13844
13850,303997
13870,13870
13936,221995
13965,13965
13965,242608
13965,349432
14056,208161
14106,185497
14112,220763
14124,303871
14154,230078
14173,14173
14255,14255
14268,11377
14299,14299
14368,14368
14470,10119
14504,304119
14556,308549
14600,186004
14845,307517
14861,304421
14898,304231
14933,14933
14947,14947
14986,185490
15193,192860
15197,249943
15202,250035
15244,206668
15313,15313
15334,188874
15337,202160
15394,398435
15457,249378
15462,15462
15557,15557
15557,418837
15622,105735
15622,370018
15695,11656
15707,15707
15707,217396
15730,199498
15816,15816
15824,15824
15826,303248
15930,15930
16114,249890
16115,301818
16127,8720
16127,16127
16127,213682
16127,244779
16134,16134
16134,251142
16219,223229
16269,16269
16274,209978
16290,16290
16360,198400
16368,250785
16392,16392
16470,217849
16510,218811
16525,9629
16547,204927
16549,220329
16662,16662
16662,204033
16674,201717
16698,16698
17013,9801
17056,196150
17056,324643
17062,195675
17063,204421
17087,211617
17096,218667
17206,198588
17236,237081
17236,414332
17272,215266
17369,250883
17424,9942
17459,228973
17485,192668
17549,11683
17549,231342
17641,208171
17820,307887
17931,17931
17933,217154
17998,17998
18066,189256
18074,18074
18114,18114
18114,251145
18151,18151
18191,10975
18334,18334
18344,227470
18356,18356
18387,200551
18463,18463
18463,228285
18498,18498
18711,18711
18777,186214
18808,11491
18808,18808
18847,18847
18847,249813
18860,204731
18875,304976
18955,188457
18960,10101
18960,228636
19026,19026
19026,206971
19032,9698
19032,306546
19033,19033
19033,324392
19057,19057
19249,307547
19276,251117
19287,9843
19364,19364
19376,306663
19430,304417
19453,19453
19520,19520
19551,9374
19551,230895
19657,206631
19826,19826
19826,216119
19842,19842
20117,208969
20117,388332
20121,267226
20146,9000
20198,10057
20212,185016
20243,20243
20248,307951
20281,204971
20346,206904
20389,20389
20503,214492
20547,210846
20577,301431
20659,250903
20674,20674
20696,195967
20723,20723
20740,217186
20919,223023
20941,205906
20963,20963
20968,20968
20983,221878
21083,303085
21115,375435
21178,21178
21178,235547
21195,21195
21259,189277
21342,21342
21342,233764
21342,251376
21342,265014
21342,333315
21430,11813
21500,202167
21695,21695
21793,21793
21793,223330
21868,21868
21883,21883
21919,242607
21925,225356
21995,21995
22006,10245
22101,221099
22114,231818
22137,264166
22137,301169
22184,222109
22192,251060
22270,199393
22283,22283
22283,201315
22306,22306
22315,230382
22365,22365
22446,244932
22535,22535
22535,205598
22683,22683
22696,192347
22696,304621
22717,11368
22723,22723
22740,22740
22775,201707
22815,304616
22884,22884
22884,249575
22969,209388
23042,23042
23136,387787
23148,249421
23162,10363
23313,9196
23510,11761
23536,172907
23701,168965
23701,313623
23729,231769
23729,333212
23729,381992
23738,308479
23805,225700
23829,421744
23945,23945
23945,226299
23953,221480
23973,215982
24103,315718
24161,8999
24205,24205
24205,37016
24205,250346
24206,304900
24224,303033
24297,11239
24316,302991
24368,200733
24422,24422
24481,189940
24487,24487
24488,24488
24626,197048
24653,10248
24675,304101
24739,207524
24764,208342
24766,424904
24800,24800
24800,235190
24845,203026
24867,225533
24876,24876
24876,190496
24923,306530
24988,215748
24993,187412
25050,305281
25111,25111
25170,249979
25229,332779
25254,227038
25273,25273
25295,224848
25312,219335
25317,209494
25386,25386
25386,307447
25387,196154
25395,25395
25602,11381
25602,250130
25620,250838
25629,183354
25634,25634
25859,308797
25931,221373
26132,184955
26205,198631
26280,11329
26284,26284
26284,78071
26335,10240
26390,183720
26474,26474
26479,187045
26572,26572
26632,26632
26635,26635
26722,301631
26794,26794
26857,301946
26880,301878
26883,219442
26897,26897
26897,200671
26897,302503
26912,196074
27023,27023
27031,27031
27082,303737
27106,27106
27133,214621
27190,301754
27212,209640
27263,27263
27477,9933
27520,228875
27538,215754
27586,187141
27593,302647
27628,9711
27629,27629
27629,302382
27657,27657
27659,307561
27730,27730
27730,225874
27737,250572
27748,199761
27754,251680
27758,224090
27887,27887
28030,214662
28075,223517
28164,267344
28214,219239
28218,307223
28248,218209
28249,170487
28249,242817
28303,224150
28322,10406
28324,28324
28567,216912
28895,371115
29017,29017
29023,366469
29147,9469
29147,29147
29165,29165
29165,214793
29183,26794
29314,190116
29442,222039
29462,29462
29499,210894
29558,29558
29648,29648
29648,189885
29648,240081
29648,249784
29653,29653
29679,251082
29758,29758
29841,29841
29851,229905
29866,264374
29905,10249
29905,29905
29905,225581
29955,224126
29990,29990
29990,320461
29992,29992
29992,222102
30007,9344
30096,10565
30096,30096
30123,30123
30136,204692
30141,250939
30149,30149
30149,78998
30178,30178
30178,308821
30247,92702
30414,30414
30414,251726
30415,10962
30422,9842
30422,30422
30422,386159
30473,230286
30474,30474
30550,30550
30641,88540
30647,30647
30647,398691
30652,303474
30849,194739
30858,219731
30863,30863
30946,204875
30964,301835
31018,31018
31018,78238
31036,31036
31131,31131
31131,352258
31132,31132
31132,174574
31140,217837
31208,11442
31217,217426
31308,241130
31399,250158
31424,9058
31465,31465
31474,31474
31497,11059
31527,305612
31538,219984
31578,185457
31648,9651
31648,198124
31668,9389
31728,31728
31804,31804
31826,9484
31848,31848
31939,304779
32082,304494
32124,189007
32182,32182
32258,32258
32702,204525
32767,32767
32779,206589
32794,229598
32963,189483
32976,238241
33056,202073
33060,227729
33103,11829
33124,308992
33186,307796
33238,8797
33242,9503
33242,33242
33245,33245
33484,224378
33517,204807
33588,33588
33705,213489
33727,217889
33771,206553
33862,33862
33876,72228
33903,202659
33932,187824
33979,11141
33979,302303
34010,227069
34041,222797
34080,184162
34101,34101
34141,229336
34190,247490
34193,302314
34256,214419
34458,185446
34488,209577
34502,214242
34605,34605
34640,213272
34675,332842
34675,417371
34702,199106
34724,34724
34732,34732
34732,244815
34790,230634
34861,34861
34861,306967
34935,249689
35013,218484
35048,35048
35048,206060
35206,35206
35206,250484
35206,303425
35236,217089
35260,222904
35300,215143
35447,307842
35528,220459
35557,207843
35593,35593
35603,190684
35658,35658
35658,220446
35713,35713
35728,193793
35782,35782
35875,35875
35875,251536
35883,228974
35974,321109
36032,10721
36056,36056
36110,36110
36182,36182
36219,183434
36259,36259
36288,201781
36296,36296
36310,11214
36310,36518
36346,36346
36355,10117
36358,36358
36358,248981
36409,191508
36425,10855
36425,213609
36474,315475
36477,221750
36493,36493
36493,196643
36533,36533
36534,36534
36560,220548
36604,217651
36627,203631
36857,205388
36874,222625
36880,229542
36880,370306
36882,208313
36906,301990
36918,36918
37220,37220
37345,37345
37353,199858
37406,196386
37438,205926
37451,227591
37532,302724
37625,184903
37685,37685
37685,250014
37703,302021
37745,10779
37793,198050
37877,306995
37897,249751
37924,9975
37924,37924
37937,188921
37976,197582
38016,221735
38057,11285
38107,201663
38226,11100
38235,38235
38247,211194
38253,209694
38503,250865
38632,191728
38694,11259
38715,222408
38745,38745
38771,38771
38834,196546
38834,235766
38860,304721
38924,421094
39046,250163
39061,243086
39163,9989
39185,212479
39236,11150
39253,212605
39273,306860
39373,39373
39398,10812
39472,39472
39489,39489
39489,250134
39565,39565
39624,194621
39634,39634
39653,39653
39653,249559
39653,391135
39674,44644
39674,299650
39702,227548
39710,39710
39710,194390
39762,210427
39834,235557
39912,39912
39912,196945
39939,9073
40049,40049
40049,238426
40050,40050
40091,224904
40171,40171
40183,199980
40381,40381
40383,200617
40390,40390
40450,40450
40450,202079
40521,251303
40524,40524
40524,198869
40532,221604
40540,40540
40569,11418
40728,40728
40728,246316
40738,302109
40761,224149
40779,307987
40889,301239
40919,40919
41017,192640
41023,41023
41027,306397
41147,41147
41178,196452
41184,8952
41214,41214
41279,217618
41420,41420
41438,220356
41463,249791
41465,11056
41469,193405
41490,196848
41498,41498
41594,216357
41781,221879
41792,226802
41815,306638
41847,250026
41906,249424
41921,41921
41924,218987
41953,230893
41970,302240
42025,42025
42088,307341
42100,187844
42123,306819
42145,42145
42150,191366
42298,190356
42309,227713
42392,162911
42403,42403
42403,248589
42509,42509
42510,42510
42516,193065
42533,9740
42565,42565
42567,215048
42570,42570
42597,207632
42597,240793
42627,224621
42633,42633
42700,191157
42766,10051
42828,251084
42846,42846
42864,9214
42946,11052
43179,212054
43181,43181
43215,9898
43244,43244
43244,306714
43250,198554
43360,43360
43360,240964
43360,249845
43366,43366
43366,209947
43374,43374
43374,239082
43408,43408
43415,196326
43456,47545
43610,203605
43689,186234
43825,302029
43827,43827
43927,216612
43951,215932
43987,43987
43987,237682
44045,44045
44045,333398
44112,225326
44112,251467
44180,307056
44226,227030
44243,301782
44399,9715
44399,229069
44403,210074
44576,219506
44587,44587
44636,241780
44665,8904
44665,43302
44723,215979
44723,302014
44744,212591
44784,208064
44784,249778
44785,194016
44995,230351
45006,334019
45148,202906
45194,45194
45237,190040
45348,45348
45404,307140
45407,10758
45432,221505
45468,308964
45532,10173
45544,199201
45674,218083
45732,218077
45748,10941
45748,223819
45755,215907
45803,308908
45893,221492
46049,196460
46158,46158
46218,228288
46224,11562
46281,46281
46311,195799
46350,185189
46369,220374
46378,207083
46391,46391
46468,225873
46534,46534
46594,246676
46724,221947
46815,31522
46819,204043
46912,46912
46952,11174
46952,46952
46952,377279
47065,230889
47069,47069
47069,83314
47080,231492
47389,9648
47517,305137
47561,186356
47598,47598
47681,187773
47699,47699
47707,196845
47727,232844
47727,249556
47862,47862
47862,251309
47875,188667
47892,204948
47976,10186
47976,332855
47980,47980
48030,231023
48149,215683
48218,48218
48258,229172
48344,48344
48344,228921
48347,48347
48398,48398
48649,211737
48657,48657
48657,246109
48782,198097
48818,48818
48818,187866
48828,48828
48836,308636
48923,48923
48923,307534
48950,223944
49039,214299
49106,49106
49123,334151
49130,218984
49152,308884
49200,265053
49232,215334
49241,192758
49257,237245
49257,250710
49260,49260
49302,226449
49329,196995
49340,212490
49386,49386
49386,162667
49417,217154
49578,226912
49681,49681
49697,49697
49697,204241
49734,303334
49821,26794
49861,49861
49890,186531
49895,184335
49961,9699
50117,187483
50256,50256
50304,50304
50304,166663
50419,206840
50451,302114
50504,26794
50551,189150
50606,50606
50761,365983
50832,50832
50844,93193
50847,187667
50999,10025
51059,162045
51059,208555
51100,198914
51127,9875
51127,51127
51210,189049
51284,51284
51366,51366
51663,51663
51697,210264
51725,9468
51856,51856
51900,203263
52003,183952
52048,229823
52052,204785
52211,52211
52222,226580
52251,207820
52251,375008
52260,52260
52302,52302
52302,180564
52324,52324
52530,52530
52552,184315
52563,219903
52638,52638
52638,229529
52638,239138
52658,11804
52667,170960
52667,249895
52690,309034
52726,52726
52726,222027
52751,10330
52801,183702
52887,201208
52940,184962
53026,53026
53031,53031
53043,53043
53357,211140
53407,196218
53494,305761
53559,189201
53569,213873
53594,185360
53604,305133
53654,53654
53805,53805
53805,78551
53805,333351
53829,53829
53839,213454
54091,191780
54141,11788
54141,214114
54498,190886
54534,54534
54549,189814
54671,217689
54743,223778
54930,11137
54955,54955
55047,217543
55050,306087
55110,214898
55223,55223
55246,55246
55416,190552
55447,210254
55461,9304
55467,195894
55467,301060
55505,55505
55670,301948
55685,307658
55705,55705
55866,218823
55896,165002
55910,11294
55916,55916
55937,55937
55938,195211
55949,306961
55982,10334
55985,8634
56006,10212
56079,9160
56079,56079
56079,407445
56154,306180
56314,195632
56377,213915
56482,56482
56570,164169
56719,56719
56744,56744
56755,56755
56755,384093
56804,56804
56858,56858
56862,213096
56876,56876
56946,56946
56946,239937
56946,304113
57051,195210
57197,57197
57207,57207
57294,231738
57316,251465
57398,57398
57437,366905
57437,367697
57437,368057
57437,370584
57502,57502
57502,264910
57502,305135
57534,11291
57575,57575
57648,195755
57711,218344
57743,197670
57886,57886
57886,251636
57903,193064
57962,302938
57968,301315
57997,57997
58003,58003
58186,374294
58224,229282
58224,405057
58389,211688
58435,195221
58457,186728
58466,58466
58555,10097
58561,305662
58565,204018
58685,214613
58706,78311
58706,389264
58737,214393
58746,231650
58836,11832
58956,214062
59130,203847
59232,59232
59248,213653
59260,59260
59260,237007
59280,196427
59294,305179
59344,305698
59373,306295
59430,249866
59444,11737
59509,226156
59512,218363
59520,223967
59557,218908
59604,9360
59696,315844
59895,59895
59895,235148
59895,304872
59940,421834
59983,194277
60050,60050
60139,308328
60150,11587
60195,226770
60268,60268
60276,60276
60311,221605
60471,60471
60505,206943
60605,60605
60752,190614
60830,220289
60843,189521
60866,60866
60866,304406
60960,9276
60969,60969
60973,60973
61058,206785
61283,61283
61374,13474
61374,33229
61374,38004
61374,61374
61460,61460
61460,250375
61549,8945
61598,302373
61608,61608
61647,61647
61701,209736
61749,237867
61749,306769
61774,9412
61774,61774
61774,366352
61777,206883
61792,188874
61849,11817
61861,61861
61861,306582
61906,198301
61906,307955
61939,11686
61988,61988
61994,186954
62030,62030
62071,218364
62172,9308
62194,53006
62242,250740
62334,223951
62389,204223
62445,213658
62495,205474
62570,246207
62593,301950
62610,62610
62620,62620
62620,189074
62636,62636
62640,62640
62740,62740
62784,187454
62895,62895
63150,196741
63195,11644
63277,63277
63300,303195
63448,196288
63454,194755
63477,63477
63495,63495
63800,8935
63800,63800
63800,79113
63800,237722
63820,250633
63823,8806
64017,196662
64040,197510
64151,64151
64151,230740
64181,214104
64303,301930
64418,64418
64418,162375
64418,208493
64418,376993
64612,64612
64630,64630
64665,185524
64842,306300
64876,306845
64922,64922
64952,188874
64954,64954
64998,209178
65051,185507
65162,65162
65162,303625
65200,204783
65215,215917
65220,251068
65336,65336
65336,229016
65336,235314
65352,65352
65390,65390
65399,9300
65463,65463
65529,11848
65529,65529
65543,65543
65626,65626
65626,77427
65626,251069
65656,65656
65756,186928
65791,196046
65793,184031
65809,268543
65871,216073
65872,307623
65884,194256
66008,10966
66050,307627
66071,240608
66091,66091
66091,211883
66236,66236
66358,203481
66368,66368
66368,222098
66464,301934
66593,66593
66695,66695
66731,184440
66740,216173
66780,304306
66788,66788
66844,66844
66888,201412
66922,189166
66922,251834
66984,66984
67006,67006
67070,67070
67070,325329
67156,322543
67169,303158
67399,230710
67494,67494
67538,251099
67907,240349
67936,204261
67945,67945
67945,197542
67949,201202
67960,197050
67988,345808
68077,226500
68120,304824
68120,412065
68165,68165
68188,68188
68199,68199
68199,228412
68277,308559
68380,68380
68637,305905
68744,10733
68806,68806
68842,68842
68889,306870
68891,225857
68891,233818
68891,250834
68948,35373
68948,65004
68962,198549
69011,208334
69025,10068
69028,69028
69063,228310
69115,307443
69168,189796
69168,303066
69193,69193
69203,227301
69285,194712
69337,217450
69337,251509
69348,10861
69385,69385
69424,208653
69473,69473
69492,206878
69660,204299
69731,69731
69786,202520
69975,69975
69975,250812
70054,70054
70059,70059
70059,301279
70065,70065
70065,234494
70065,307706
70304,10021
70345,305172
70463,70463
70463,78276
70463,200470
70470,70470
70569,70569
70569,190611
70579,228340
70620,203544
70629,303035
70652,197419
70657,203647
70684,220052
70688,183925
70812,306270
70892,192512
70925,215837
70932,70932
70963,70963
70974,193261
71034,249792
71073,71073
71073,220043
71073,251794
71074,71074
71086,71086
71215,35373
71215,65004
71240,71240
71240,165433
71252,307620
71275,10818
71357,71357
71367,249977
71615,196762
71617,196078
71701,71701
71734,304772
71750,9121
71750,71750
71773,224159
71804,188744
71861,71861
71861,164186
71889,195601
71964,71964
72003,11771
72033,72033
72033,75710
72033,303068
72110,228766
72122,212650
72123,72123
72123,239852
72123,250140
72143,308204
72235,226534
72255,190573
72274,189209
72503,308484
72515,302362
72521,222066
72571,72571
72571,229435
72571,262370
72603,72603
72665,220834
72748,231667
72868,72868
72868,398212
72898,10265
72983,72983
73085,234284
73098,223195
73210,73210
73210,201445
73211,9530
73301,73301
73332,221695
73360,308384
73378,307085
73454,10577
73527,73527
73527,198116
73548,10602
73562,218514
73596,188872
73664,215996
73769,251285
73781,197660
73831,227356
73929,199535
73997,73997
74037,11676
74037,74037
74270,210014
74358,186789
74423,74423
74423,240223
74452,305650
74508,305009
74522,74522
74522,302428
74573,216449
74655,210211
74706,74706
74706,78538
74706,250911
74706,303738
74706,332927
74706,368855
74706,368886
74706,369468
74706,370300
74850,235324
74850,250704
74850,307222
74873,251374
74874,74874
74874,166624
74942,74942
74942,333008
74955,251629
74955,308722
74965,74965
74967,74967
75000,189350
75018,185891
75104,250121
75140,230840
75218,209986
75260,308235
75343,227341
75349,229974
75378,75378
75592,216331
75594,303805
75606,75606
75618,75618
75639,201517
75706,75706
75803,75803
75910,216726
75970,210925
75989,191416
76012,76012
76035,204756
76069,76069
76099,237333
76099,249811
76158,8894
76158,18855
76158,333359
76169,197716
76189,76189
76210,76210
76218,220066
76275,224387
76281,11821
76313,76313
76313,250896
76326,194389
76407,206081
76508,302317
76527,307439
76536,197228
76536,238119
76579,76579
76605,304491
76615,76615
76741,76741
76741,191553
76745,374458
76758,187209
76796,220966
76812,209164
76840,228395
76862,76862
76897,218187
76901,76901
76901,195946
76963,237008
76963,306650
76963,392161
77019,77019
77019,195710
77025,197747
77032,207319
77071,77071
77071,239496
77082,190273
77100,77100
77100,78153
77209,77209
77257,77257
77427,65626
77427,77427
77427,251069
77461,390913
77472,77472
77472,250176
77514,39653
77514,249559
77514,391135
77580,77580
77720,21933
77722,215683
77959,160792
78060,237174
78080,78080
78140,78140
78145,159251
78153,77100
78153,78153
78238,31018
78238,78238
78251,78251
78276,70463
78276,78276
78276,200470
78460,78460
78510,78510
78538,74706
78538,78538
78538,250911
78538,303738
78538,332927
78538,368855
78538,368886
78538,369468
78538,370300
78551,53805
78551,78551
78551,333351
78576,11744
78586,352771
78615,42566
78615,251033
78716,250239
78716,265774
78743,55095
78743,78743
78745,70054
78890,78890
78918,78918
78994,248363
78994,263504
79008,79008
79151,79151
79261,365353
79261,424588
79339,250688
79612,353206
79714,368754
79812,105927
79816,366945
79816,367500
79816,368867
79816,369581
79858,367831
79858,370450
80080,368276
80244,370117
80244,370361
80291,369394
80296,80296
80322,367927
80322,368802
80333,80333
80335,74706
80335,78538
80335,250911
80335,303738
80335,332927
80335,368855
80335,368886
80335,369468
80335,370300
80352,80352
80426,329473
80505,368246
80516,369612
80519,369248
80525,368027
80525,369850
80651,367923
80667,367188
80667,368190
80667,369471
80686,368281
80814,105066
80892,80892
80892,367860
80893,80893
80910,105588
80918,80918
80918,369064
80946,105622
80959,367482
80964,369480
80990,368628
81004,81004
81004,369764
81137,370619
81188,342349
81244,370264
81306,367637
81306,369054
81306,369507
81306,370003
81522,368564
81547,370287
81563,367733
81563,368075
81625,81625
81661,369929
81698,368514
81781,368188
81911,370262
82007,82007
82154,106005
82154,367426
82217,175984
82251,82251
82251,368383
82251,370387
82303,367015
82943,370081
83186,368054
83186,368105
83186,368316
83186,370269
83369,367817
83369,367997
83369,369513
83369,369971
83369,370347
83419,330927
83887,369077
84287,351954
84382,343807
84494,331470
84813,369232
84921,369666
85182,330950
85207,105556
85207,173211
85256,333974
85355,368712
85661,93586
85797,330289
87060,368152
87945,87945
87945,344022
87968,87968
88157,88157
88157,174077
88300,90007
89220,311216
89264,369178
89298,89298
89449,342843
89611,89611
89739,89739
90085,90085
90150,369968
90153,90153
90194,179356
90255,62636
91133,343322
91142,342864
91559,91559
91611,178000
91674,366905
91674,367697
91674,368057
91674,370584
92069,320479
92972,92972
93325,81322
93562,93562
93562,267376
93875,93875
93875,101614
94376,94376
94516,94516
94576,94576
94599,35018
95100,216393
95969,95969
97610,343351
99065,330289
99457,104609
99457,369373
99675,16539
99892,99892
99892,368889
100178,329401
100195,100195
100195,104498
100195,367093
100195,367152
100195,367730
100195,367892
100195,368310
100195,368508
100195,368810
100195,369039
100195,369337
100277,178543
100321,100321
100346,100346
100626,100626
101215,172905
101614,93875
101614,101614
102565,102565
102848,76189
103139,98910
104298,104298
104298,369976
104300,104300
104300,367436
104300,367544
104300,367829
104300,368215
104300,368363
104300,369047
104300,369762
104301,104301
104302,104302
104307,104307
104307,366952
104319,104319
104319,266517
104321,104321
104330,367868
104338,104338
104339,104339
104344,104344
104350,104350
104351,181810
104356,368963
104360,104360
104374,104374
104374,367198
104374,367732
104374,367901
104374,368542
104374,368642
104376,104376
104380,367323
104381,369178
104419,104419
104419,367265
104419,367354
104419,367469
104419,367480
104419,368424
104419,368456
104419,369356
104419,369619
104419,370142
104419,370307
104434,370399
104439,104439
104450,367072
104450,368464
104450,369558
104454,369105
104454,369153
104457,104457
104498,100195
104498,104498
104498,367093
104498,367152
104498,367730
104498,367892
104498,368310
104498,368508
104498,368810
104498,369039
104498,369337
104519,104519
104519,369846
104520,85379
104529,104529
104529,367405
104529,369503
104539,104539
104552,104552
104563,367950
104584,104584
104584,370266
104616,104616
104616,369343
104622,64981
104655,367543
104665,104665
104665,367586
104668,104668
104670,367137
104673,32777
104673,104673
104673,177894
104673,368202
104675,81625
104728,368297
104729,366929
104733,369381
104741,367768
104747,369263
104752,83843
104752,368157
104752,369098
104798,104798
104801,104801
104801,367276
104801,367322
104803,423799
104811,367329
104811,369081
104818,104818
104818,367461
104823,104823
104823,367280
104843,104843
104864,266587
104883,367653
104885,368592
104885,368716
104897,84529
104897,104897
104898,369116
104917,104917
104930,104930
104955,104955
104955,367603
104955,370309
104977,368877
104978,104978
104993,368227
104993,369897
104993,370023
104996,260108
105055,181783
105055,370488
105097,370574
105104,367139
105104,368938
105143,366974
105143,370390
105178,367919
105201,105201
105201,367179
105201,367237
105201,367274
105201,367673
105201,367677
105201,367750
105201,368431
105201,368974
105201,369596
105201,369599
105201,369938
105201,370143
105201,370179
105201,370542
105201,370634
105230,367197
105230,370425
105233,105233
105239,367402
105276,105276
105280,369709
105289,15822
105319,105319
105326,105326
105365,105365
105376,370592
105403,369084
105417,105417
105436,369717
105440,105440
105445,368677
105445,369414
105446,105446
105454,367047
105476,367252
105483,370040
105491,105491
105576,367793
105576,367883
105590,105590
105621,105621
105621,366922
105638,105638
105653,105653
105669,105669
105669,370463
105681,105681
105681,367217
105695,367147
105708,105708
105749,367661
105753,105753
105756,105756
105759,105759
105759,367754
105791,105791
105791,266540
105840,105840
105844,105844
105856,367924
105870,266364
105938,369497
105964,268427
105982,102887
106004,106004
106018,106018
